name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.5,2,"[32, 256, 1, 1]",True,50,0.5,align=0.99_filtered,wv_squarelin_aligns,0.8949999809265137,0.977500021457672,0.7183333333333333,0.9141666666666666,0.6341666666666667,0.9133333333333334,0.9653503894805908,0.977500021457672,0.9825,0.8949999809265137,0.99
MTL0.5,2,"[1, 1, 1, 1]",True,50,0.5,align=0.95_filtered,wv_squarelin_aligns,0.9549999833106996,0.977500021457672,0.9358333333333334,0.9133333333333334,0.8970833333333333,0.9366666666666666,0.9713793992996216,0.977500021457672,0.9775,0.9574999809265136,0.95
MTL0.5,2,"[1, 0, 1, 1]",True,50,0.5,align=0.84_filtered,wv_squarelin_aligns,0.8899999856948853,0.975000023841858,0.94,0.9541666666666666,0.92,0.96375,0.9777464270591736,0.975000023841858,0.9775,0.8924999833106995,0.84
MTL0.5,2,"[0, 1, 1, 1]",True,50,0.5,align=0.56_filtered,wv_squarelin_aligns,0.9075000286102296,0.987500011920929,0.94875,0.9158333333333334,0.9258333333333334,0.93,0.9767366051673888,0.987500011920929,0.985,0.9100000262260436,0.56
MTL0.5,1,"[1, 1, 1, 1]",True,50,0.5,align=0.95_filtered,wv_squarelin_aligns,0.9649999737739564,0.977500021457672,0.9270833333333334,0.9158333333333334,0.91125,0.94875,0.970284640789032,0.977500021457672,0.98,0.9649999737739564,0.95
MTL0.5,1,"[32, 256, 1, 1]",True,50,0.5,align=0.99_filtered,wv_squarelin_aligns,0.8799999952316284,0.9825000166893004,0.74625,0.9091666666666668,0.6641666666666667,0.9254166666666668,0.9644139409065248,0.9825000166893004,0.9825,0.8725000023841858,0.99
MTL0.5,1,"[1, 0, 1, 1]",True,50,0.5,align=0.84_filtered,wv_squarelin_aligns,0.8949999809265137,0.9649999737739564,0.9404166666666668,0.9583333333333334,0.9104166666666668,0.9508333333333332,0.9738285541534424,0.9649999737739564,0.975,0.8899999856948853,0.84
MTL0.5,1,"[0, 1, 1, 1]",True,50,0.5,align=0.56_filtered,wv_squarelin_aligns,0.9049999713897704,0.977500021457672,0.955,0.9175,0.9233333333333332,0.9220833333333333,0.972968578338623,0.977500021457672,0.98,0.9075000286102296,0.56
MTL0.5,0,"[1, 0, 1, 1]",True,50,0.5,align=0.84_filtered,wv_squarelin_aligns,0.8899999856948853,0.975000023841858,0.92375,0.9629166666666666,0.8925000000000001,0.9583333333333334,0.9721046686172484,0.975000023841858,0.9725,0.8924999833106995,0.84
MTL0.5,0,"[1, 1, 1, 1]",True,50,0.5,align=0.95_filtered,wv_squarelin_aligns,0.975000023841858,0.9800000190734864,0.9341666666666668,0.9120833333333334,0.89875,0.9379166666666668,0.9715358018875122,0.9800000190734864,0.98,0.9700000286102296,0.95
