"Name","test_clf_acc","test_1nn_acc","test_triplet_acc","State","Notes","User","Tags","Created","Runtime","Sweep","_content.aug","_content.dataloader_num_workers","_content.do_test","_content.do_train","_content.embed_dim","_content.embeds_output_dir","_content.gpus","_content.lamda","_content.learning_rate","_content.max_epochs","_content.model","_content.num_class","_content.pretrained","_content.seed","_content.syn","_content.test_dir","_content.test_triplets","_content.train_batch_size","_content.train_dir","_content.train_triplets","_content.transform","_content.triplet_batch_size","_content.valid_dir","_content.valid_triplets","_content.wandb_entity","_content.wandb_group","_content.wandb_mode","_content.wandb_name","_content.wandb_project","_metadata","aug","dataloader_num_workers","do_test","do_train","embed_dim","embeds_output_dir","gpus","lamda","learning_rate","max_epochs","model","num_class","pretrained","profiler","seed","syn","test_dir","test_triplets","train_batch_size","train_dir","train_triplets","transform","triplet_batch_size","valid_dir","valid_triplets","wandb_entity","wandb_group","wandb_mode","wandb_name","wandb_project","epoch","test_clf_loss","test_total_loss","test_triplet_loss","train_clf_acc","train_clf_loss","train_total_loss","train_triplet_acc","train_triplet_loss","trainer/global_step","valid_1nn_acc","valid_clf_acc","valid_clf_loss","valid_total_loss","valid_triplet_acc","valid_triplet_loss"
"MTL0.5s4","0.949999988079071","0.925","0.7699999809265137","finished","-","mrsata","","2022-05-10T20:42:33.000Z","154","","False","4","True","True","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s4","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s4","bm_prolific_d512_e50","30","0.1205039843916893","0.40413084626197815","0.6877577304840088","1","0.0025003631599247456","0.009898371994495392","1","0.017296381294727325","600","0.95","0.949999988079071","0.10547734797000884","0.4312431514263153","0.7425000071525574","0.757008969783783"
"MTL0.5s3","0.949999988079071","0.925","0.7599999904632568","finished","-","mrsata","","2022-05-10T20:39:50.000Z","156","","False","4","True","True","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s3","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s3","bm_prolific_d512_e50","16","0.15290513634681702","0.3993288278579712","0.6457525491714478","1","0.005901050753891468","0.011483479291200638","1","0.017065906897187233","600","0.95","0.949999988079071","0.1135062426328659","0.42699286341667175","0.7574999928474426","0.7404794692993164"
"MTL0.5s2","0.949999988079071","0.975","0.7387499809265137","finished","-","mrsata","","2022-05-10T20:37:17.000Z","146","","False","4","True","True","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s2","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s2","bm_prolific_d512_e50","10","0.15269455313682556","0.4245182275772095","0.6963419318199158","1","0.002271560952067375","0.017944376915693283","0.98499995470047","0.03361719101667404","600","0.925","0.975000023841858","0.09287472069263458","0.440315455198288","0.7412499785423279","0.7877562046051025"
"MTL0.5s1","0.925000011920929","0.925","0.7562499642372131","finished","-","mrsata","","2022-05-10T20:34:51.000Z","139","","False","4","True","True","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s1","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s1","bm_prolific_d512_e50","26","0.17496426403522491","0.431559145450592","0.6881540417671204","1","0.00328616751357913","0.005928538739681244","1","0.00857090950012207","600","1","0.975000023841858","0.12134555727243423","0.4239760339260102","0.7574999928474426","0.7266064882278442"
"MTL0.5s0","1","0.975","0.7324999570846558","finished","-","mrsata","","2022-05-10T20:32:06.000Z","154","","False","4","True","True","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s0","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s0","bm_prolific_d512_e50","19","0.11493448168039322","0.42120006680488586","0.7274656295776367","1","0.002843334572389722","0.007230029907077551","0.9950000047683716","0.011616725474596024","600","0.925","0.925000011920929","0.1650472730398178","0.4706683456897736","0.7387499809265137","0.7762894034385681"
"MTL1s4","0.975000023841858","0.975","0.6312499642372131","finished","-","mrsata","","2022-05-10T20:30:10.000Z","109","","False","4","True","True","512","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s4","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s4","bm_prolific_d512_e50","29","0.07360412180423737","0.07360412180423737","2.62222957611084","1","0.00025251993793062866","0.00025251993793062866","","","600","0.95","0.949999988079071","0.17679943144321442","0.17679943144321442","0.6487500071525574","3.1643855571746826"
"MTL1s3","0.925000011920929","0.925","0.6162499785423279","finished","-","mrsata","","2022-05-10T20:28:11.000Z","112","","False","4","True","True","512","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s3","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s3","bm_prolific_d512_e50","41","0.1097264289855957","0.1097264289855957","2.607924699783325","1","0.0005592728848569095","0.0005592728848569095","","","600","0.975","0.949999988079071","0.09785357862710951","0.09785357862710951","0.5949999690055847","2.861905813217163"
"MTL1s2","0.949999988079071","0.925","0.6225000023841858","finished","-","mrsata","","2022-05-10T20:26:18.000Z","104","","False","4","True","True","512","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s2","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s2","bm_prolific_d512_e50","49","0.08371327072381973","0.08371327072381973","2.859536409378052","1","0.0002225911302957684","0.0002225911302957684","","","600","0.975","0.975000023841858","0.07417848706245422","0.07417848706245422","0.6312499642372131","2.665327310562134"
"MTL1s1","0.925000011920929","0.925","0.5949999690055847","finished","-","mrsata","","2022-05-10T20:24:14.000Z","117","","False","4","True","True","512","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s1","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s1","bm_prolific_d512_e50","29","0.1250680387020111","0.1250680387020111","2.421109914779663","1","0.0002486444136593491","0.0002486444136593491","","","600","0.95","0.949999988079071","0.12144987285137177","0.12144987285137177","0.612500011920929","2.73734974861145"
"MTL1s0","0.925000011920929","0.9","0.6237499713897705","finished","-","mrsata","","2022-05-10T20:22:29.000Z","98","","False","4","True","True","512","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s0","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s0","bm_prolific_d512_e50","33","0.1062777265906334","0.1062777265906334","2.446326971054077","1","0.00036013874341733754","0.00036013874341733754","","","600","0.875","0.949999988079071","0.15332092344760895","0.15332092344760895","0.6187499761581421","2.798167943954468"
"MTL0s4","0.6000000238418579","0.925","0.7475000023841858","finished","-","mrsata","","2022-05-10T20:19:56.000Z","146","","False","4","True","True","512","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s4","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s4","bm_prolific_d512_e50","15","0.6726184487342834","0.7040407657623291","0.7040407657623291","","","0.02071014419198036","1","0.02071014419198036","600","0.9","0.675000011920929","0.6308432221412659","0.7699384689331055","0.7274999618530273","0.7699384689331055"
"MTL0s3","0.550000011920929","0.95","0.7462499737739563","finished","-","mrsata","","2022-05-10T20:17:16.000Z","153","","False","4","True","True","512","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s3","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s3","bm_prolific_d512_e50","4","0.6777986884117126","0.6428356766700745","0.6428356766700745","","","0.013617648743093014","1","0.013617648743093014","600","0.975","0.5250000357627869","0.6378133893013","0.7350553870201111","0.7524999976158142","0.7350553870201111"
"MTL0s2","0.45000001788139343","0.925","0.7212499976158142","finished","-","mrsata","","2022-05-10T20:14:43.000Z","144","","False","4","True","True","512","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s2","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s2","bm_prolific_d512_e50","3","0.6959190964698792","0.6956667900085449","0.6956667900085449","","","0.008397035300731659","1","0.008397035300731659","600","0.875","0.4749999940395355","0.6988358497619629","0.8187191486358643","0.7299999594688416","0.8187191486358643"
"MTL0s1","0.550000011920929","0.9","0.7099999785423279","finished","-","mrsata","","2022-05-10T20:12:10.000Z","146","","False","4","True","True","512","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s1","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s1","bm_prolific_d512_e50","4","0.6934365630149841","0.7485103607177734","0.7485103607177734","","","0.01816590316593647","0.9899999499320984","0.01816590316593647","600","0.95","0.6000000238418579","0.6716132760047913","0.7715610861778259","0.7599999904632568","0.7715610861778259"
"MTL0s0","0.4749999940395355","0.825","0.7212499976158142","finished","-","mrsata","","2022-05-10T20:09:38.000Z","145","","False","4","True","True","512","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s0","bm_prolific_d512_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","512","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s0","bm_prolific_d512_e50","6","0.7261953949928284","0.7133495807647705","0.7133495807647705","","","0.0000022602080207434483","1","0.0000022602080207434483","600","0.925","0.5","0.7270973324775696","0.7807777523994446","0.731249988079071","0.7807777523994446"
