name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.2,1,"[1, 256, 256, 256]",False,512,0.2,align=0.92,wv_3d_square_aligns,0.862500011920929,0.9975000023841858,0.9191666666666668,0.9720833333333332,0.8887499999999999,0.98875,0.9646666646003724,0.9975000023841858,0.9925,0.8650000095367432,0.92
TN,2,"[1, 0, 1, 1]",False,512,0.0,align=0.8,wv_3d_square_aligns,0.7524999976158142,0.4474999904632568,0.8445833333333334,0.9958333333333336,0.7720833333333333,0.9908333333333332,0.972000002861023,0.4474999904632568,0.795,0.6274999976158142,0.8
MTL0.8,2,"[0, 0, 1, 1]",False,512,0.8,align=0.5,wv_3d_square_aligns,0.5600000023841858,0.9950000047683716,0.9358333333333334,0.9558333333333334,0.8983333333333333,0.9583333333333334,0.9683333039283752,0.9950000047683716,0.995,0.5600000023841858,0.5
TN,1,"[256, 1, 256, 256]",False,512,0.0,align=0.925,wv_3d_square_aligns,0.8374999761581421,0.5649999976158142,0.7970833333333333,0.995,0.7229166666666668,0.9883333333333332,0.9774999618530272,0.5649999976158142,0.84,0.675000011920929,0.925
MTL0.5,1,"[0, 0, 1, 1]",False,512,0.5,align=0.5,wv_3d_square_aligns,0.612500011920929,0.9950000047683716,0.94625,0.9491666666666668,0.9225,0.9445833333333334,0.9696666598320008,0.9950000047683716,0.995,0.612500011920929,0.5
MTL0.2,1,"[256, 1, 256, 256]",False,512,0.2,align=0.925,wv_3d_square_aligns,0.8424999713897705,1.0,0.91625,0.9975,0.8675,0.9729166666666668,0.9703333377838136,1.0,0.995,0.8424999713897705,0.925
MTL0.5,1,"[1, 0, 1, 1]",False,512,0.5,align=0.8,wv_3d_square_aligns,0.7950000166893005,1.0,0.9470833333333334,0.9958333333333336,0.9025,0.9733333333333332,0.9638333320617676,1.0,0.9975,0.7950000166893005,0.8
MTL0.8,1,"[1, 0, 1, 1]",False,512,0.8,align=0.8,wv_3d_square_aligns,0.7950000166893005,0.9975000023841858,0.94125,0.9966666666666668,0.90375,0.9741666666666666,0.9663333296775818,0.9975000023841858,0.9925,0.7975000143051147,0.8
MTL0.2,1,"[0, 0, 1, 1]",False,512,0.2,align=0.5,wv_3d_square_aligns,0.5475000143051147,0.9975000023841858,0.9495833333333332,0.9545833333333332,0.9245833333333332,0.9529166666666664,0.9699999690055848,0.9975000023841858,0.995,0.5475000143051147,0.5
MTL0.2,2,"[1, 0, 1, 1]",False,512,0.2,align=0.8,wv_3d_square_aligns,0.800000011920929,0.9975000023841858,0.9516666666666668,0.9941666666666666,0.9045833333333334,0.97375,0.977833330631256,0.9975000023841858,0.9975,0.800000011920929,0.8
MTL0.8,2,"[0, 1, 1, 1]",False,512,0.8,align=0.83,wv_3d_square_aligns,0.8100000023841858,1.0,0.925,0.9745833333333334,0.8975,0.9908333333333332,0.9701666831970216,1.0,1.0,0.8100000023841858,0.83
MTL0.5,0,"[256, 1, 256, 256]",False,512,0.5,align=0.925,wv_3d_square_aligns,0.8974999785423279,0.9975000023841858,0.9195833333333332,0.9933333333333332,0.8675,0.9533333333333333,0.9746666550636292,0.9975000023841858,1.0,0.8974999785423279,0.925
MTL0.8,0,"[256, 1, 256, 256]",False,512,0.8,align=0.925,wv_3d_square_aligns,0.8849999904632568,0.9975000023841858,0.9295833333333332,0.995,0.87875,0.9645833333333332,0.962000012397766,0.9975000023841858,1.0,0.8849999904632568,0.925
MTL0.2,0,"[1, 256, 256, 256]",False,512,0.2,align=0.92,wv_3d_square_aligns,0.8774999976158142,0.9900000095367432,0.9291666666666666,0.9741666666666668,0.8958333333333334,0.9916666666666668,0.9728333353996276,0.9900000095367432,0.9875,0.8774999976158142,0.92
MTL0.2,2,"[0, 1, 1, 1]",False,512,0.2,align=0.83,wv_3d_square_aligns,0.7975000143051147,0.9850000143051147,0.9416666666666668,0.9745833333333334,0.9108333333333332,0.9920833333333332,0.9703333377838136,0.9850000143051147,0.995,0.7925000190734863,0.83
