name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,2,"[1, 4, 0, 0]",True,512,0.8,align=0.94_filtered,wv_linear_sm_aligns,0.887499988079071,0.8799999952316284,0.86375,0.8470833333333334,0.7525000000000001,0.7495833333333334,0.9586619138717652,0.8799999952316284,0.955,0.8500000238418579,0.94
TN,1,"[0, 1, 0, 0]",True,512,0.0,align=0.76_filtered,wv_linear_sm_aligns,0.7049999833106995,0.4699999988079071,0.8783333333333334,0.9604166666666668,0.7912500000000001,0.94125,0.9805436730384828,0.4699999988079071,0.9475,0.5400000214576721,0.76
MTL0.2,2,"[1, 4, 0, 0]",True,512,0.2,align=0.94_filtered,wv_linear_sm_aligns,0.8924999833106995,0.959999978542328,0.9258333333333332,0.9016666666666668,0.8604166666666666,0.8341666666666666,0.9722599983215332,0.959999978542328,0.9475,0.8974999785423279,0.94
MTL0.5,2,"[1, 512, 0, 0]",True,512,0.5,align=0.9_filtered,wv_linear_sm_aligns,0.7524999976158142,0.9474999904632568,0.8816666666666667,0.9041666666666668,0.8150000000000001,0.8629166666666667,0.9689353704452516,0.9474999904632568,0.945,0.7599999904632568,0.9
MTL0.8,2,"[1, 512, 0, 0]",True,512,0.8,align=0.9_filtered,wv_linear_sm_aligns,0.7599999904632568,0.9449999928474426,0.8262499999999999,0.8825,0.7554166666666666,0.8233333333333333,0.9559446573257446,0.9449999928474426,0.9375,0.762499988079071,0.9
MTL0.2,2,"[1, 512, 0, 0]",True,512,0.2,align=0.9_filtered,wv_linear_sm_aligns,0.800000011920929,0.9574999809265136,0.9116666666666666,0.9458333333333332,0.8758333333333335,0.91625,0.9751483201980592,0.9574999809265136,0.955,0.800000011920929,0.9
TN,1,"[1, 512, 0, 0]",True,512,0.0,align=0.9_filtered,wv_linear_sm_aligns,0.7900000214576721,0.8774999976158142,0.9129166666666668,0.95375,0.8641666666666666,0.9291666666666668,0.9816436171531676,0.8774999976158142,0.9475,0.7774999737739563,0.9
TN,2,"[1, 1, 0, 0]",True,512,0.0,align=0.92_filtered,wv_linear_sm_aligns,0.8799999952316284,0.0949999988079071,0.5558333333333333,0.9783333333333334,0.3829166666666666,0.9620833333333336,0.9736562371253968,0.0949999988079071,0.94,0.5299999713897705,0.92
MTL0.2,0,"[1, 0, 0, 0]",True,512,0.2,align=0.85_filtered,wv_linear_sm_aligns,0.7524999976158142,0.9649999737739564,0.9045833333333334,0.8858333333333333,0.855,0.8579166666666667,0.979485809803009,0.9649999737739564,0.9475,0.7574999928474426,0.85
MTL0.5,0,"[1, 0, 0, 0]",True,512,0.5,align=0.85_filtered,wv_linear_sm_aligns,0.7699999809265137,0.9325000047683716,0.8758333333333334,0.8462500000000001,0.82125,0.8137500000000001,0.975382924079895,0.9325000047683716,0.94,0.7724999785423279,0.85
MTL0.8,0,"[1, 0, 0, 0]",True,512,0.8,align=0.85_filtered,wv_linear_sm_aligns,0.8174999952316284,0.9375,0.8441666666666666,0.7766666666666667,0.7941666666666666,0.7333333333333334,0.9663566946983336,0.9375,0.935,0.8174999952316284,0.85
TN,2,"[1, 4, 0, 0]",True,512,0.0,align=0.94_filtered,wv_linear_sm_aligns,0.8849999904632568,0.23499999940395355,0.6283333333333333,0.97125,0.48375,0.96375,0.9779711365699768,0.23499999940395355,0.9425,0.5674999952316284,0.94
MTL0.2,0,"[0, 1, 0, 0]",True,512,0.2,align=0.76_filtered,wv_linear_sm_aligns,0.7450000047683716,0.9399999976158142,0.9004166666666666,0.9308333333333332,0.85875,0.9004166666666666,0.9771102070808412,0.9399999976158142,0.94,0.7524999976158142,0.76
MTL0.8,0,"[0, 1, 0, 0]",True,512,0.8,align=0.76_filtered,wv_linear_sm_aligns,0.7250000238418579,0.9399999976158142,0.8666666666666667,0.9075,0.7916666666666666,0.8608333333333333,0.9708154797554016,0.9399999976158142,0.9375,0.7200000286102295,0.76
MTL0.5,0,"[0, 1, 0, 0]",True,512,0.5,align=0.76_filtered,wv_linear_sm_aligns,0.7850000262260437,0.925000011920929,0.8858333333333334,0.9091666666666668,0.8329166666666667,0.8566666666666666,0.9782546758651732,0.925000011920929,0.9425,0.7749999761581421,0.76
MTL0.2,1,"[1, 1, 0, 0]",True,512,0.2,align=0.92_filtered,wv_linear_sm_aligns,0.8849999904632568,0.9649999737739564,0.9491666666666668,0.9020833333333332,0.895,0.8204166666666667,0.971793532371521,0.9649999737739564,0.925,0.8949999809265137,0.92
MTL0.5,1,"[1, 1, 0, 0]",True,512,0.5,align=0.92_filtered,wv_linear_sm_aligns,0.8849999904632568,0.9549999833106996,0.91375,0.875,0.84,0.7979166666666666,0.9675359725952148,0.9549999833106996,0.95,0.8899999856948853,0.92
MTL0.8,1,"[1, 1, 0, 0]",True,512,0.8,align=0.92_filtered,wv_linear_sm_aligns,0.912500023841858,0.9399999976158142,0.9095833333333332,0.8312499999999999,0.8091666666666667,0.7287499999999999,0.960351288318634,0.9399999976158142,0.9425,0.9075000286102296,0.92
MTL0.5,1,"[1, 4, 0, 0]",True,512,0.5,align=0.94_filtered,wv_linear_sm_aligns,0.8999999761581421,0.9549999833106996,0.9175,0.8558333333333333,0.8691666666666666,0.7808333333333333,0.970084309577942,0.9549999833106996,0.965,0.9049999713897704,0.94
MTL0.8,1,"[1, 4, 0, 0]",True,512,0.8,align=0.94_filtered,wv_linear_sm_aligns,0.8824999928474426,0.9424999952316284,0.875,0.8141666666666666,0.7670833333333333,0.6974999999999999,0.9564862251281738,0.9424999952316284,0.9425,0.8824999928474426,0.94
MTL0.2,1,"[1, 4, 0, 0]",True,512,0.2,align=0.94_filtered,wv_linear_sm_aligns,0.8899999856948853,0.959999978542328,0.93875,0.9033333333333332,0.87875,0.8304166666666667,0.9692683815956116,0.959999978542328,0.945,0.887499988079071,0.94
MTL0.5,1,"[1, 512, 0, 0]",True,512,0.5,align=0.9_filtered,wv_linear_sm_aligns,0.800000011920929,0.9449999928474426,0.895,0.92625,0.8491666666666666,0.9020833333333332,0.9697825908660888,0.9449999928474426,0.9325,0.8050000071525574,0.9
MTL0.2,1,"[1, 512, 0, 0]",True,512,0.2,align=0.9_filtered,wv_linear_sm_aligns,0.800000011920929,0.962499976158142,0.9325,0.93875,0.8808333333333334,0.91125,0.9796667695045472,0.962499976158142,0.9375,0.8075000047683716,0.9
MTL0.8,1,"[1, 512, 0, 0]",True,512,0.8,align=0.9_filtered,wv_linear_sm_aligns,0.7774999737739563,0.949999988079071,0.8516666666666666,0.8754166666666666,0.78375,0.8175,0.9570742845535278,0.949999988079071,0.945,0.7774999737739563,0.9
TN,0,"[1, 0, 0, 0]",True,512,0.0,align=0.85_filtered,wv_linear_sm_aligns,0.75,0.5299999713897705,0.8291666666666666,0.9404166666666668,0.77375,0.92625,0.985229790210724,0.5299999713897705,0.885,0.675000011920929,0.85
TN,0,"[0, 1, 0, 0]",True,512,0.0,align=0.76_filtered,wv_linear_sm_aligns,0.7250000238418579,0.5299999713897705,0.8337499999999999,0.9641666666666668,0.7508333333333334,0.9479166666666666,0.9796853065490724,0.5299999713897705,0.9425,0.5799999833106995,0.76
TN,1,"[1, 1, 0, 0]",True,512,0.0,align=0.92_filtered,wv_linear_sm_aligns,0.8924999833106995,0.19750000536441803,0.6033333333333334,0.9866666666666668,0.43249999999999994,0.9679166666666664,0.9590207934379578,0.19750000536441803,0.94,0.5975000262260437,0.92
TN,0,"[1, 512, 0, 0]",True,512,0.0,align=0.9_filtered,wv_linear_sm_aligns,0.8199999928474426,0.4774999916553498,0.8329166666666666,0.9683333333333334,0.7487499999999999,0.9625,0.9791019558906556,0.4774999916553498,0.925,0.6150000095367432,0.9
TN,1,"[1, 4, 0, 0]",True,512,0.0,align=0.94_filtered,wv_linear_sm_aligns,0.887499988079071,0.7774999737739563,0.8891666666666667,0.9104166666666668,0.8091666666666666,0.8454166666666666,0.9668207764625548,0.7774999737739563,0.935,0.8224999904632568,0.94
MTL0.2,0,"[1, 1, 0, 0]",True,512,0.2,align=0.92_filtered,wv_linear_sm_aligns,0.8824999928474426,0.959999978542328,0.9375,0.8970833333333333,0.8733333333333334,0.8220833333333334,0.9691325426101683,0.959999978542328,0.9475,0.8949999809265137,0.92
MTL0.5,0,"[1, 1, 0, 0]",True,512,0.5,align=0.92_filtered,wv_linear_sm_aligns,0.887499988079071,0.9674999713897704,0.9266666666666667,0.8925000000000001,0.8420833333333334,0.8233333333333334,0.9507717490196228,0.9674999713897704,0.945,0.9049999713897704,0.92
MTL0.8,0,"[1, 1, 0, 0]",True,512,0.8,align=0.92_filtered,wv_linear_sm_aligns,0.9049999713897704,0.9424999952316284,0.8937499999999999,0.8254166666666666,0.7958333333333334,0.72625,0.9624800682067872,0.9424999952316284,0.95,0.8999999761581421,0.92
MTL0.5,0,"[1, 4, 0, 0]",True,512,0.5,align=0.94_filtered,wv_linear_sm_aligns,0.8849999904632568,0.9225000143051147,0.9025,0.8933333333333334,0.8233333333333334,0.8249999999999998,0.9733478426933287,0.9225000143051147,0.9525,0.875,0.94
MTL0.8,0,"[1, 4, 0, 0]",True,512,0.8,align=0.94_filtered,wv_linear_sm_aligns,0.8650000095367432,0.9175000190734864,0.88625,0.855,0.7904166666666667,0.7583333333333333,0.9643731117248536,0.9175000190734864,0.9375,0.862500011920929,0.94
MTL0.2,0,"[1, 4, 0, 0]",True,512,0.2,align=0.94_filtered,wv_linear_sm_aligns,0.887499988079071,0.9449999928474426,0.93375,0.8966666666666666,0.87,0.8283333333333333,0.9768832921981812,0.9449999928474426,0.955,0.8774999976158142,0.94
MTL0.8,0,"[1, 512, 0, 0]",True,512,0.8,align=0.9_filtered,wv_linear_sm_aligns,0.7799999713897705,0.9449999928474426,0.8537499999999999,0.8737499999999999,0.7758333333333334,0.81625,0.9615927934646606,0.9449999928474426,0.9425,0.7900000214576721,0.9
MTL0.2,0,"[1, 512, 0, 0]",True,512,0.2,align=0.9_filtered,wv_linear_sm_aligns,0.7975000143051147,0.949999988079071,0.9116666666666666,0.9345833333333332,0.86,0.9075,0.9743010997772216,0.949999988079071,0.9425,0.800000011920929,0.9
MTL0.5,0,"[1, 512, 0, 0]",True,512,0.5,align=0.9_filtered,wv_linear_sm_aligns,0.8399999737739563,0.9375,0.8925000000000001,0.9133333333333334,0.8408333333333333,0.8841666666666667,0.97373628616333,0.9375,0.93,0.8475000262260437,0.9
TN,0,"[1, 1, 0, 0]",True,512,0.0,align=0.92_filtered,wv_linear_sm_aligns,0.8799999952316284,0.5299999713897705,0.7425,0.97375,0.6229166666666667,0.9483333333333333,0.951836109161377,0.5299999713897705,0.935,0.6949999928474426,0.92
TN,0,"[1, 4, 0, 0]",True,512,0.0,align=0.94_filtered,wv_linear_sm_aligns,0.8725000023841858,0.47999998927116394,0.7383333333333333,0.9583333333333334,0.6029166666666667,0.9375,0.9776991605758668,0.47999998927116394,0.9375,0.6625000238418579,0.94
