name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.2,0,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.8949999809265137,0.9950000047683716,0.7958333333333334,0.9520833333333334,0.6891666666666666,0.8904166666666667,0.9256756901741028,1.0,0.8924999833106995,0.925,0.03125,0
MTL0.2,1,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8924999833106995,0.9925000071525574,0.7891666666666667,0.9458333333333332,0.6695833333333333,0.9008333333333334,0.911764681339264,0.9975,0.8899999856948853,0.925,0.015625,0
TN,0,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8224999904632568,0.6899999976158142,0.6958333333333333,0.9783333333333332,0.5675,0.9325,0.8823529481887817,0.995,0.7275000214576721,0.925,0.015625,0
MTL0.8,1,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.9700000286102296,0.9950000047683716,0.7237499999999999,0.6808333333333333,0.5979166666666667,0.6295833333333333,0.7647058963775635,0.995,0.9700000286102296,0.925,0.0078125,0
MTL0.8,0,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8974999785423279,0.9975000023841858,0.7554166666666666,0.8791666666666668,0.6283333333333334,0.8358333333333333,0.8676470518112183,0.9975,0.8974999785423279,0.925,0.015625,0
TN,1,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.8149999976158142,0.4375,0.66,0.9683333333333332,0.50625,0.9225,0.911764681339264,0.995,0.5724999904632568,0.925,0.0078125,0
MTL0.5,1,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.9100000262260436,0.9925000071525574,0.7504166666666667,0.8845833333333334,0.61625,0.7999999999999999,0.8529411554336548,0.9975,0.9100000262260436,0.925,0.0078125,0
MTL0.2,1,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.8924999833106995,0.9950000047683716,0.7583333333333334,0.9216666666666667,0.6337499999999999,0.8825,0.8529411554336548,0.995,0.8924999833106995,0.925,0.0078125,0
MTL0.5,0,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8600000143051147,0.9950000047683716,0.7345833333333333,0.89,0.59875,0.82875,0.8529411554336548,0.995,0.8600000143051147,0.925,0.015625,0
MTL0.2,0,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8974999785423279,0.949999988079071,0.745,0.9354166666666668,0.63125,0.8966666666666666,0.8676470518112183,0.995,0.8700000047683716,0.925,0.015625,0
MTL0.8,0,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.9325000047683716,0.9800000190734864,0.7095833333333333,0.5612499999999999,0.5720833333333334,0.4725000000000001,0.8235294222831726,0.9975,0.9325000047683716,0.925,0.0078125,0
TN,0,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.7850000262260437,0.5950000286102295,0.65125,0.9808333333333332,0.5095833333333334,0.9533333333333336,0.8529411554336548,0.9975,0.5924999713897705,0.925,0.0078125,0
MTL0.5,0,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.8949999809265137,0.9925000071525574,0.74125,0.8895833333333334,0.61625,0.8191666666666667,0.8235294222831726,0.995,0.8974999785423279,0.925,0.0078125,0
MTL0.2,0,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.0078125,wv_3d_square_num_filtered,0.8550000190734863,0.9975000023841858,0.7429166666666666,0.9491666666666668,0.6154166666666667,0.9,0.7941176295280457,1.0,0.8550000190734863,0.925,0.0078125,0
