name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,2,"[0, 0, 1, 1]",False,50,0.8,align=0.5,wv_3d_square_aligns,0.5899999737739563,0.9950000047683716,0.9358333333333334,0.9520833333333334,0.9170833333333333,0.9525,0.959500014781952,0.9950000047683716,0.9925,0.5899999737739563,0.5
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925,wv_3d_square_aligns,0.8500000238418579,0.9975000023841858,0.90875,0.99625,0.84875,0.9629166666666666,0.9670000076293944,0.9975000023841858,0.9725,0.8500000238418579,0.925
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.8,wv_3d_square_aligns,0.800000011920929,0.9950000047683716,0.9520833333333332,0.9958333333333336,0.9154166666666668,0.97,0.9741666316986084,0.9950000047683716,0.9925,0.8025000095367432,0.8
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.8,wv_3d_square_aligns,0.8199999928474426,0.9950000047683716,0.94375,0.99625,0.9,0.9670833333333334,0.968999981880188,0.9950000047683716,0.9925,0.8224999904632568,0.8
MTL0.5,1,"[0, 0, 1, 1]",False,50,0.5,align=0.5,wv_3d_square_aligns,0.5375000238418579,0.9950000047683716,0.9508333333333332,0.9704166666666666,0.9241666666666668,0.9683333333333334,0.9713333249092102,0.9950000047683716,0.9925,0.5375000238418579,0.5
MTL0.2,1,"[0, 0, 1, 1]",False,50,0.2,align=0.5,wv_3d_square_aligns,0.5674999952316284,0.9950000047683716,0.9354166666666668,0.9529166666666667,0.9104166666666668,0.9604166666666668,0.9703333377838136,0.9950000047683716,0.9925,0.5674999952316284,0.5
TN,2,"[0, 0, 1, 1]",False,50,0.0,align=0.5,wv_3d_square_aligns,0.5249999761581421,0.4675000011920929,0.945,0.9633333333333332,0.9195833333333332,0.96875,0.9731666445732116,0.4675000011920929,0.755,0.5024999976158142,0.5
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.8,wv_3d_square_aligns,0.737500011920929,0.4124999940395355,0.81625,0.99625,0.7333333333333334,0.9908333333333332,0.9731666445732116,0.4124999940395355,0.79,0.6675000190734863,0.8
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.8,wv_3d_square_aligns,0.7950000166893005,0.9900000095367432,0.9516666666666668,0.9966666666666666,0.9166666666666666,0.9725,0.9769999980926514,0.9900000095367432,0.99,0.7950000166893005,0.8
MTL0.8,1,"[0, 1, 1, 1]",False,50,0.8,align=0.83,wv_3d_square_aligns,0.8550000190734863,0.9950000047683716,0.9345833333333332,0.9604166666666668,0.9033333333333332,0.9908333333333332,0.968666672706604,0.9950000047683716,0.9975,0.8550000190734863,0.83
MTL0.5,1,"[0, 1, 1, 1]",False,50,0.5,align=0.83,wv_3d_square_aligns,0.8374999761581421,0.9950000047683716,0.9383333333333334,0.9704166666666666,0.9120833333333334,0.9916666666666668,0.9721666574478148,0.9950000047683716,0.9975,0.8349999785423279,0.83
MTL0.2,1,"[0, 1, 1, 1]",False,50,0.2,align=0.83,wv_3d_square_aligns,0.7925000190734863,0.9950000047683716,0.94625,0.9733333333333332,0.9208333333333334,0.9941666666666666,0.9788333177566528,0.9950000047683716,0.9825,0.7975000143051147,0.83
TN,1,"[0, 1, 1, 1]",False,50,0.0,align=0.83,wv_3d_square_aligns,0.8149999976158142,0.39500001072883606,0.8020833333333334,0.9925,0.7324999999999999,0.9954166666666668,0.972000002861023,0.39500001072883606,0.82,0.6875,0.83
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925,wv_3d_square_aligns,0.8424999713897705,0.9950000047683716,0.9195833333333332,0.9975,0.8691666666666666,0.9733333333333332,0.96916663646698,0.9950000047683716,0.995,0.8424999713897705,0.925
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925,wv_3d_square_aligns,0.8824999928474426,0.9950000047683716,0.9075,0.9945833333333334,0.8624999999999999,0.9745833333333334,0.9735000133514404,0.9950000047683716,0.995,0.8824999928474426,0.925
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925,wv_3d_square_aligns,0.8399999737739563,0.4724999964237213,0.7895833333333333,0.9966666666666668,0.7033333333333335,0.98,0.975499987602234,0.4724999964237213,0.82,0.7450000047683716,0.925
MTL0.2,0,"[1, 256, 256, 256]",False,50,0.2,align=0.92,wv_3d_square_aligns,0.8600000143051147,0.9950000047683716,0.92125,0.9745833333333334,0.8916666666666666,0.9908333333333332,0.9703333377838136,0.9950000047683716,0.99,0.862500011920929,0.92
MTL0.8,1,"[0, 0, 1, 1]",False,50,0.8,align=0.5,wv_3d_square_aligns,0.574999988079071,0.9950000047683716,0.9508333333333332,0.96375,0.9183333333333332,0.9666666666666668,0.9724999666213988,0.9950000047683716,0.995,0.574999988079071,0.5
TN,1,"[0, 0, 1, 1]",False,50,0.0,align=0.5,wv_3d_square_aligns,0.4925000071525574,0.4600000083446502,0.9525,0.9679166666666664,0.9295833333333332,0.9691666666666666,0.977999985218048,0.4600000083446502,0.665,0.5199999809265137,0.5
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.8,wv_3d_square_aligns,0.7674999833106995,0.6675000190734863,0.8516666666666666,0.99375,0.7895833333333333,0.9904166666666668,0.975499987602234,0.6675000190734863,0.795,0.6825000047683716,0.8
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.8,wv_3d_square_aligns,0.7724999785423279,0.9950000047683716,0.9441666666666668,0.9983333333333334,0.9195833333333332,0.9679166666666666,0.9738333225250244,0.9950000047683716,0.99,0.7749999761581421,0.8
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.8,wv_3d_square_aligns,0.7699999809265137,0.9950000047683716,0.9325,0.9954166666666668,0.8991666666666666,0.9716666666666668,0.9743333458900452,0.9950000047683716,0.995,0.7699999809265137,0.8
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925,wv_3d_square_aligns,0.8450000286102295,0.9950000047683716,0.9254166666666668,0.9966666666666668,0.8720833333333333,0.9745833333333334,0.96916663646698,0.9950000047683716,0.9875,0.8475000262260437,0.925
MTL0.2,0,"[0, 1, 1, 1]",False,50,0.2,align=0.83,wv_3d_square_aligns,0.7774999737739563,0.9975000023841858,0.9479166666666666,0.9758333333333332,0.90875,0.9925,0.975666642189026,0.9975000023841858,0.9925,0.7774999737739563,0.83
MTL0.5,0,"[0, 1, 1, 1]",False,50,0.5,align=0.83,wv_3d_square_aligns,0.7900000214576721,0.9975000023841858,0.9395833333333332,0.9741666666666666,0.9166666666666666,0.99125,0.9771666526794434,0.9975000023841858,0.9925,0.7900000214576721,0.83
MTL0.8,0,"[0, 1, 1, 1]",False,50,0.8,align=0.83,wv_3d_square_aligns,0.8125,0.9975000023841858,0.9358333333333334,0.975,0.9033333333333332,0.9904166666666668,0.9743333458900452,0.9975000023841858,0.9975,0.8125,0.83
TN,0,"[0, 1, 1, 1]",False,50,0.0,align=0.83,wv_3d_square_aligns,0.7900000214576721,0.5475000143051147,0.8262499999999999,0.9820833333333332,0.7620833333333333,0.9991666666666666,0.9721666574478148,0.5475000143051147,0.825,0.6299999952316284,0.83
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.8,wv_3d_square_aligns,0.7699999809265137,0.9950000047683716,0.9495833333333332,0.9975,0.9141666666666666,0.9666666666666668,0.9791666269302368,0.9950000047683716,0.98,0.7649999856948853,0.8
MTL0.2,0,"[0, 0, 1, 1]",False,50,0.2,align=0.5,wv_3d_square_aligns,0.5400000214576721,0.9950000047683716,0.9345833333333332,0.9491666666666668,0.9145833333333332,0.9545833333333332,0.972000002861023,0.9950000047683716,0.9925,0.5400000214576721,0.5
MTL0.5,0,"[0, 0, 1, 1]",False,50,0.5,align=0.5,wv_3d_square_aligns,0.6025000214576721,0.9975000023841858,0.9425,0.9508333333333332,0.9129166666666668,0.9366666666666666,0.9671666622161864,0.9975000023841858,0.995,0.6025000214576721,0.5
