name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.3,wv_squarelin_noisy,0.8149999976158142,0.6100000143051147,0.7845833333333333,0.9670833333333334,0.7374999999999999,0.9791666666666666,0.671375036239624,0.6100000143051147,0.94,0.7049999833106995,0.84,0.3
MTL0.5,2,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.5,wv_squarelin_noisy,0.8125,0.8125,0.5616666666666666,0.4908333333333334,0.5095833333333334,0.4883333333333333,0.4935000240802765,0.977500021457672,0.9775,0.8100000023841858,0.84,0.5
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.3,wv_squarelin_noisy,0.8199999928474426,0.9325000047683716,0.8429166666666666,0.9633333333333334,0.795,0.9633333333333334,0.6638750433921814,0.9325000047683716,0.98,0.8075000047683716,0.84,0.3
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.3,wv_squarelin_noisy,0.8050000071525574,0.9850000143051147,0.8466666666666667,0.9583333333333334,0.8058333333333333,0.9658333333333332,0.6597500443458557,0.9850000143051147,0.98,0.8050000071525574,0.84,0.3
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.2,wv_squarelin_noisy,0.8199999928474426,0.9649999737739564,0.89,0.975,0.8675,0.9745833333333334,0.7502500414848328,0.9649999737739564,0.97,0.8174999952316284,0.84,0.2
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.2,wv_squarelin_noisy,0.8700000047683716,0.977500021457672,0.8691666666666666,0.9495833333333332,0.8337499999999999,0.94875,0.7455000281333923,0.977500021457672,0.9775,0.8700000047683716,0.84,0.2
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.2,wv_squarelin_noisy,0.8299999833106995,0.9800000190734864,0.8645833333333334,0.93125,0.83625,0.9479166666666666,0.7523750066757202,0.9800000190734864,0.9775,0.8324999809265137,0.84,0.2
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.6,wv_squarelin_noisy,0.6974999904632568,0.6225000023841858,0.45708333333333334,0.3979166666666667,0.3858333333333333,0.45125,0.5003750324249268,0.9574999809265136,0.9825,0.6899999976158142,0.84,0.6
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.5,wv_squarelin_noisy,0.8575000166893005,0.8075000047683716,0.6041666666666666,0.5370833333333334,0.5183333333333333,0.535,0.5010000467300415,0.9700000286102296,0.9725,0.8550000190734863,0.84,0.5
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.6,wv_squarelin_noisy,0.7300000190734863,0.7350000143051147,0.5295833333333334,0.46541666666666665,0.4525,0.3983333333333334,0.4961250126361847,0.977500021457672,0.98,0.7300000190734863,0.84,0.6
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.4,wv_squarelin_noisy,0.8374999761581421,0.975000023841858,0.78875,0.8574999999999999,0.7383333333333334,0.8820833333333334,0.5768750309944153,0.975000023841858,0.975,0.8374999761581421,0.84,0.4
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.5,wv_squarelin_noisy,0.8525000214576721,0.9700000286102296,0.7204166666666666,0.66125,0.6670833333333333,0.6904166666666667,0.4922500252723694,0.9674999713897704,0.9775,0.8575000166893005,0.84,0.5
