name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8550000190734863,0.925000011920929,0.8616666666666667,0.9308333333333332,0.8358333333333333,0.9395833333333332,0.9289340376853944,0.975,0.8475000262260437,0.84,0.0625,0
MTL0.5,2,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8424999713897705,0.975000023841858,0.8595833333333335,0.94625,0.8304166666666667,0.95375,0.9365482330322266,0.98,0.8374999761581421,0.84,0.0625,0
MTL0.5,2,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7975000143051147,0.9674999713897704,0.8520833333333333,0.955,0.8141666666666666,0.95875,0.942105233669281,0.9725,0.7925000190734863,0.84,0.03125,0
MTL0.8,2,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8650000095367432,0.9725000262260436,0.8154166666666667,0.8741666666666666,0.7708333333333334,0.8745833333333334,0.8888888955116272,0.9825,0.862500011920929,0.84,0.015625,0
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8299999833106995,0.45500001311302185,0.6670833333333333,0.9545833333333332,0.6108333333333333,0.9570833333333334,0.8989899158477783,0.9675,0.612500011920929,0.84,0.015625,0
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7875000238418579,0.9424999952316284,0.8679166666666668,0.9429166666666666,0.8229166666666666,0.965,0.9263157844543456,0.96,0.800000011920929,0.84,0.03125,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8399999737739563,0.977500021457672,0.8708333333333332,0.9479166666666666,0.8508333333333334,0.9470833333333334,0.9447301030158995,0.9825,0.8399999737739563,0.84,0.125,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8450000286102295,0.9725000262260436,0.8554166666666667,0.9270833333333334,0.8270833333333334,0.9395833333333332,0.9344472885131836,0.965,0.8525000214576721,0.84,0.125,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8224999904632568,0.9825000166893004,0.88,0.96125,0.8624999999999999,0.9679166666666666,0.9537274837493896,0.9825,0.8299999833106995,0.84,0.125,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.125_filtered,wv_squarelin_num,0.800000011920929,0.4124999940395355,0.7616666666666667,0.9766666666666666,0.7079166666666666,0.9845833333333336,0.9601542353630066,0.96,0.4925000071525574,0.84,0.125,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8675000071525574,0.987500011920929,0.7558333333333334,0.67125,0.7033333333333333,0.7179166666666666,0.8260869383811951,0.99,0.8675000071525574,0.84,0.0078125,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.7875000238418579,0.6100000143051147,0.7091666666666666,0.9520833333333332,0.6566666666666667,0.9475,0.782608687877655,0.9375,0.6949999928474426,0.84,0.0078125,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8075000047683716,0.9424999952316284,0.8195833333333334,0.9266666666666667,0.77,0.9304166666666666,0.8478260636329651,0.9725,0.8025000095367432,0.84,0.0078125,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8424999713897705,0.9449999928474426,0.8175,0.91125,0.7704166666666667,0.9275,0.804347813129425,0.9775,0.8399999737739563,0.84,0.0078125,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.7925000190734863,0.9825000166893004,0.8291666666666666,0.9316666666666666,0.78625,0.9520833333333332,0.8989899158477783,0.9775,0.7925000190734863,0.84,0.015625,0
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8149999976158142,0.9800000190734864,0.8441666666666666,0.9466666666666668,0.8041666666666667,0.9454166666666666,0.9292929172515868,0.9725,0.8174999952316284,0.84,0.015625,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.7875000238418579,0.2775000035762787,0.6991666666666666,0.9816666666666666,0.6354166666666666,0.975,0.9467005133628844,0.955,0.4749999940395355,0.84,0.0625,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8424999713897705,0.962499976158142,0.84875,0.9375,0.8216666666666667,0.9491666666666666,0.9238578677177428,0.98,0.8424999713897705,0.84,0.0625,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7799999713897705,0.9524999856948853,0.8366666666666668,0.93625,0.8133333333333334,0.9466666666666668,0.9368420839309692,0.9825,0.7724999785423279,0.84,0.03125,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.7799999713897705,0.4699999988079071,0.7379166666666667,0.9641666666666668,0.6866666666666666,0.9716666666666668,0.9473684430122375,0.955,0.6200000047683716,0.84,0.03125,0
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8349999785423279,0.949999988079071,0.86875,0.9495833333333332,0.8325,0.965,0.9289340376853944,0.97,0.8399999737739563,0.84,0.0625,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8399999737739563,0.977500021457672,0.8649999999999999,0.9491666666666668,0.8408333333333333,0.9516666666666668,0.9289340376853944,0.975,0.8324999809265137,0.84,0.0625,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.8299999833106995,0.9549999833106996,0.8383333333333334,0.8904166666666665,0.7987500000000001,0.9195833333333332,0.9105263352394104,0.975,0.8174999952316284,0.84,0.03125,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8525000214576721,0.977500021457672,0.8075,0.8454166666666666,0.7683333333333334,0.8920833333333333,0.9292929172515868,0.9825,0.8475000262260437,0.84,0.015625,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8050000071525574,0.6474999785423279,0.7525000000000001,0.9475,0.695,0.9591666666666666,0.8787878751754761,0.9575,0.6825000047683716,0.84,0.015625,0
