name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,0,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.8,wv_3d_square_noisy_filtered,0.7300000190734863,0.5375000238418579,0.2729166666666667,0.6866666666666666,0.16458333333333333,0.6141666666666666,0.6701381206512451,0.4600000083446502,0.995,0.32749998569488525,0.925,0.8
MTL0.5,0,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.8,wv_3d_square_noisy_filtered,0.6974999904632568,0.5899999737739563,0.4633333333333333,0.5333333333333333,0.32416666666666666,0.49750000000000005,0.6681005358695984,0.9975000023841858,0.995,0.6974999904632568,0.925,0.8
MTL0.5,1,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.7174999713897705,0.8424999713897705,0.53125,0.6325,0.40041666666666664,0.5504166666666667,0.6532077193260193,0.9950000047683716,0.9975,0.7174999713897705,0.925,0.6
TN,1,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.7774999737739563,0.7549999952316284,0.3133333333333333,0.6816666666666666,0.19333333333333333,0.6166666666666667,0.6619560122489929,0.4600000083446502,1.0,0.36250001192092896,0.925,0.6
TN,0,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.7,wv_3d_square_noisy_filtered,0.8525000214576721,0.6424999833106995,0.385,0.625,0.22916666666666663,0.6270833333333333,0.6658393740653992,0.4600000083446502,1.0,0.6274999976158142,0.925,0.7
MTL0.5,1,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.5,wv_3d_square_noisy_filtered,0.7900000214576721,0.862500011920929,0.5666666666666668,0.61125,0.4275000000000001,0.6041666666666666,0.6699419617652893,0.9950000047683716,0.995,0.7900000214576721,0.925,0.5
MTL0.5,0,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.7,wv_3d_square_noisy_filtered,0.7724999785423279,0.675000011920929,0.4733333333333334,0.53375,0.33541666666666664,0.44083333333333335,0.6662905812263489,0.9975000023841858,0.9975,0.7724999785423279,0.925,0.7
MTL0.8,0,"[256, 1, 256, 256]",None,512,0.8,align=0.925_p=0.7,wv_3d_square_noisy_filtered,0.8349999785423279,0.8274999856948853,0.5916666666666667,0.5220833333333332,0.41291666666666665,0.45166666666666666,0.6631317734718323,0.9975000023841858,0.9975,0.8349999785423279,0.925,0.7
MTL0.2,0,"[256, 1, 256, 256]",None,512,0.2,align=0.925_p=0.7,wv_3d_square_noisy_filtered,0.8274999856948853,0.7350000143051147,0.5166666666666666,0.5495833333333333,0.39291666666666664,0.515,0.6708032488822937,0.9950000047683716,0.995,0.8274999856948853,0.925,0.7
MTL0.2,1,"[256, 1, 256, 256]",None,512,0.2,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.8075000047683716,0.6825000047683716,0.5016666666666666,0.48583333333333334,0.37166666666666665,0.43583333333333335,0.6529834270477295,0.9975000023841858,0.9975,0.8075000047683716,0.925,0.6
MTL0.8,0,"[256, 1, 256, 256]",None,512,0.8,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.7599999904632568,0.7549999952316284,0.4616666666666666,0.5258333333333334,0.3345833333333334,0.5291666666666667,0.6624046564102173,0.9950000047683716,0.995,0.7599999904632568,0.925,0.6
MTL0.8,1,"[256, 1, 256, 256]",None,512,0.8,align=0.925_p=0.5,wv_3d_square_noisy_filtered,0.9100000262260436,0.8550000190734863,0.64,0.6633333333333334,0.4808333333333334,0.5816666666666667,0.6703885793685913,0.9950000047683716,0.995,0.9100000262260436,0.925,0.5
TN,0,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.7049999833106995,0.637499988079071,0.4466666666666667,0.71,0.275,0.6841666666666667,0.6532077193260193,0.4600000083446502,0.9975,0.3449999988079071,0.925,0.6
TN,1,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.4,wv_3d_square_noisy_filtered,0.915000021457672,0.5299999713897705,0.5408333333333334,0.85125,0.3875,0.8016666666666667,0.7080470323562622,0.5,0.995,0.45750001072883606,0.925,0.4
TN,1,"[256, 1, 256, 256]",None,512,0.0,align=0.925_p=0.5,wv_3d_square_noisy_filtered,0.8849999904632568,0.6524999737739563,0.4016666666666666,0.7975,0.26625,0.7599999999999999,0.6663689017295837,0.5400000214576721,0.9975,0.4600000083446502,0.925,0.5
MTL0.5,0,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.8424999713897705,0.7925000190734863,0.5437500000000001,0.46291666666666664,0.4033333333333333,0.4375,0.6608344316482544,0.9975000023841858,0.9975,0.8424999713897705,0.925,0.6
MTL0.2,1,"[256, 1, 256, 256]",None,512,0.2,align=0.925_p=0.5,wv_3d_square_noisy_filtered,0.8174999952316284,0.8824999928474426,0.5975,0.6204166666666667,0.44916666666666666,0.5591666666666667,0.6665922403335571,0.9975000023841858,0.995,0.8174999952316284,0.925,0.5
MTL0.8,1,"[256, 1, 256, 256]",None,512,0.8,align=0.925_p=0.3,wv_3d_square_noisy_filtered,0.9175000190734864,1.0,0.8083333333333332,0.8933333333333334,0.7058333333333332,0.8262499999999999,0.7688928246498108,1.0,1.0,0.9175000190734864,0.925,0.3
MTL0.5,0,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.5,wv_3d_square_noisy_filtered,0.887499988079071,0.8849999904632568,0.5970833333333333,0.4945833333333334,0.4675,0.45,0.6656990051269531,0.9950000047683716,1.0,0.8899999856948853,0.925,0.5
MTL0.5,1,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.3,wv_3d_square_noisy_filtered,0.975000023841858,0.9975000023841858,0.7804166666666666,0.8337499999999999,0.6766666666666667,0.75875,0.7543936967849731,0.9975000023841858,0.9975,0.975000023841858,0.925,0.3
MTL0.2,0,"[256, 1, 256, 256]",None,512,0.2,align=0.925_p=0.6,wv_3d_square_noisy_filtered,0.699999988079071,0.7799999713897705,0.50625,0.61,0.3720833333333333,0.57,0.6619560122489929,0.9950000047683716,0.9975,0.699999988079071,0.925,0.6
MTL0.5,1,"[256, 1, 256, 256]",None,512,0.5,align=0.925_p=0.4,wv_3d_square_noisy_filtered,0.949999988079071,1.0,0.725,0.7608333333333333,0.5874999999999999,0.6920833333333333,0.7149190902709961,1.0,0.9975,0.9474999904632568,0.925,0.4
MTL0.8,1,"[256, 1, 256, 256]",None,512,0.8,align=0.925_p=0.4,wv_3d_square_noisy_filtered,0.9049999713897704,0.9925000071525574,0.725,0.7683333333333334,0.5812499999999999,0.7345833333333333,0.7091553807258606,0.9975000023841858,0.9975,0.9049999713897704,0.925,0.4
