name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.2,1,"[0, 1, 1, 1]",False,50,0.2,align=0.87,wv_3d_linear0_aligns,0.5249999761581421,0.9674999713897704,0.5958333333333333,0.7600000000000001,0.5945833333333334,0.8004166666666667,0.7473333477973938,1.0,1.0,0.5249999761581421,0.87
TN,1,"[0, 1000, 1, 1]",False,50,0.0,align=0.82,wv_3d_linear0_aligns,0.7074999809265137,0.8450000286102295,0.8420833333333334,0.9758333333333334,0.8291666666666666,0.98,0.9749999642372132,0.8450000286102295,0.87,0.7074999809265137,0.82
MTL0.5,0,"[1, 1, 1, 1]",False,50,0.5,align=1,wv_3d_linear0_aligns,0.7049999833106995,0.975000023841858,0.59875,0.6825,0.59875,0.72625,0.7766666412353516,0.9950000047683716,0.995,0.7049999833106995,1.0
MTL0.2,0,"[1, 1, 1, 1]",False,50,0.2,align=1,wv_3d_linear0_aligns,0.6775000095367432,0.9850000143051147,0.5758333333333333,0.7062500000000002,0.5720833333333334,0.7504166666666666,0.7759999632835388,0.9975000023841858,0.9975,0.6775000095367432,1.0
TN,0,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9,wv_3d_linear0_aligns,0.7350000143051147,0.1274999976158142,0.7258333333333332,0.9804166666666668,0.7129166666666666,0.99,0.9796666502952576,0.1274999976158142,0.9325,0.5774999856948853,0.9
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9,wv_3d_linear0_aligns,0.7549999952316284,0.9950000047683716,0.9116666666666666,0.96375,0.9041666666666668,0.9808333333333332,0.975666642189026,0.9950000047683716,0.9975,0.7574999928474426,0.9
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9,wv_3d_linear0_aligns,0.7925000190734863,1.0,0.90375,0.9641666666666668,0.9108333333333332,0.9783333333333334,0.9785000085830688,1.0,0.9975,0.7925000190734863,0.9
MTL0.2,0,"[1, 10000, 1, 1]",False,50,0.2,align=0.95,wv_3d_linear0_aligns,0.862500011920929,1.0,0.8633333333333334,0.9608333333333334,0.8633333333333333,0.9775,0.9774999618530272,1.0,0.9975,0.862500011920929,0.95
MTL0.5,0,"[1, 10000, 1, 1]",False,50,0.5,align=0.95,wv_3d_linear0_aligns,0.8399999737739563,0.9975000023841858,0.8612500000000001,0.9470833333333334,0.8533333333333334,0.97375,0.9699999690055848,0.9975000023841858,0.9975,0.8374999761581421,0.95
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9,wv_3d_linear0_aligns,0.7400000095367432,1.0,0.8850000000000001,0.9633333333333334,0.8933333333333332,0.9804166666666668,0.9763333201408386,1.0,0.9975,0.7400000095367432,0.9
MTL0.8,0,"[1, 10000, 1, 1]",False,50,0.8,align=0.95,wv_3d_linear0_aligns,0.8725000023841858,1.0,0.8545833333333333,0.9495833333333332,0.8508333333333334,0.9708333333333332,0.9785000085830688,1.0,1.0,0.8725000023841858,0.95
TN,0,"[1, 10000, 1, 1]",False,50,0.0,align=0.95,wv_3d_linear0_aligns,0.8075000047683716,0.17499999701976776,0.6545833333333334,0.9679166666666666,0.635,0.9795833333333333,0.9735000133514404,0.17499999701976776,0.945,0.5024999976158142,0.95
MTL0.8,0,"[0, 1, 1, 1]",False,50,0.8,align=0.87,wv_3d_linear0_aligns,0.5049999952316284,0.9674999713897704,0.5766666666666667,0.7491666666666666,0.5758333333333333,0.7779166666666667,0.7413333058357239,1.0,1.0,0.5049999952316284,0.87
TN,0,"[0, 1, 1, 1]",False,50,0.0,align=0.87,wv_3d_linear0_aligns,0.5724999904632568,0.4975000023841858,0.5704166666666667,0.7920833333333333,0.57875,0.7937500000000001,0.7426666617393494,0.5149999856948853,0.9925,0.5299999713897705,0.87
MTL0.5,0,"[0, 1000, 1, 1]",False,50,0.5,align=0.82,wv_3d_linear0_aligns,0.6800000071525574,0.9975000023841858,0.71875,0.9545833333333332,0.69125,0.9779166666666668,0.9803333282470704,0.9975000023841858,0.9975,0.6775000095367432,0.82
MTL0.2,0,"[0, 1000, 1, 1]",False,50,0.2,align=0.82,wv_3d_linear0_aligns,0.6775000095367432,1.0,0.715,0.9499999999999998,0.6883333333333334,0.97625,0.9763333201408386,1.0,0.9975,0.6775000095367432,0.82
MTL0.8,0,"[0, 1000, 1, 1]",False,50,0.8,align=0.82,wv_3d_linear0_aligns,0.699999988079071,1.0,0.7279166666666667,0.9441666666666668,0.6945833333333334,0.96875,0.971833348274231,1.0,1.0,0.699999988079071,0.82
MTL0.2,0,"[0, 1, 1, 1]",False,50,0.2,align=0.87,wv_3d_linear0_aligns,0.5049999952316284,0.962499976158142,0.5516666666666666,0.7616666666666667,0.54,0.7912500000000001,0.7444999814033508,1.0,1.0,0.5049999952316284,0.87
TN,0,"[0, 1000, 1, 1]",False,50,0.0,align=0.82,wv_3d_linear0_aligns,0.6800000071525574,0.1899999976158142,0.6504166666666666,0.9779166666666668,0.6220833333333333,0.9929166666666666,0.9729999899864196,0.1899999976158142,0.865,0.4749999940395355,0.82
MTL0.5,0,"[0, 1, 1, 1]",False,50,0.5,align=0.87,wv_3d_linear0_aligns,0.5525000095367432,0.9649999737739564,0.6029166666666668,0.72375,0.5858333333333333,0.7733333333333334,0.7451666593551636,1.0,1.0,0.5525000095367432,0.87
