name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.8,1,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8525000214576721,1.0,0.7904166666666667,0.7620833333333333,0.7716666666666666,0.8174999999999999,0.9488304257392884,1.0,0.8525000214576721,0.9,0.125,0
TN,1,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8500000238418579,0.8650000095367432,0.7670833333333333,0.8937499999999999,0.7533333333333333,0.9195833333333332,0.9590643048286438,1.0,0.7674999833106995,0.9,0.125,0
MTL0.8,1,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8550000190734863,1.0,0.7770833333333332,0.8516666666666666,0.7600000000000001,0.8366666666666666,0.9505813717842102,1.0,0.8550000190734863,0.9,0.0625,0
TN,1,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.7900000214576721,0.5249999761581421,0.6995833333333333,0.90375,0.665,0.9383333333333334,0.9622092843055724,1.0,0.4074999988079071,0.9,0.0625,0
MTL0.5,1,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8525000214576721,0.9975000023841858,0.7745833333333333,0.81625,0.7783333333333333,0.8441666666666667,0.9622092843055724,1.0,0.8525000214576721,0.9,0.0625,0
MTL0.2,1,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8274999856948853,0.9950000047683716,0.7687499999999999,0.8687499999999999,0.7495833333333334,0.895,0.944767415523529,1.0,0.824999988079071,0.9,0.0625,0
MTL0.2,1,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8500000238418579,1.0,0.7545833333333333,0.8583333333333334,0.7425,0.8658333333333333,0.9878048896789552,1.0,0.8500000238418579,0.9,0.03125,0
TN,1,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8149999976158142,0.5224999785423279,0.6145833333333334,0.9391666666666666,0.5858333333333333,0.9591666666666666,0.9695122241973876,0.9975,0.5074999928474426,0.9,0.03125,0
MTL0.5,1,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8849999904632568,0.9975000023841858,0.7470833333333333,0.8020833333333334,0.7308333333333333,0.8220833333333334,0.9634146094322203,1.0,0.8849999904632568,0.9,0.03125,0
MTL0.8,1,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.875,1.0,0.7345833333333333,0.8366666666666666,0.7208333333333333,0.8137500000000001,0.9451219439506532,1.0,0.875,0.9,0.03125,0
MTL0.8,1,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.8949999809265137,0.9975000023841858,0.6795833333333334,0.5829166666666666,0.67125,0.5599999999999999,0.954023003578186,0.9975,0.8949999809265137,0.9,0.015625,0
MTL0.2,1,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.9024999737739564,1.0,0.6916666666666668,0.57,0.6579166666666666,0.6254166666666666,0.954023003578186,1.0,0.9024999737739564,0.9,0.015625,0
MTL0.5,1,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.8824999928474426,1.0,0.7070833333333333,0.82875,0.6933333333333334,0.8112499999999999,0.9425287246704102,1.0,0.8824999928474426,0.9,0.015625,0
TN,1,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.8525000214576721,0.3774999976158142,0.4525,0.9129166666666668,0.42375,0.93875,0.9655172228813172,1.0,0.35249999165534973,0.9,0.015625,0
TN,1,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.8100000023841858,0.7174999713897705,0.6054166666666667,0.8995833333333333,0.5708333333333333,0.9170833333333333,0.9090909361839294,1.0,0.6175000071525574,0.9,0.0078125,0
MTL0.2,1,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.8500000238418579,1.0,0.7029166666666667,0.75625,0.6933333333333334,0.7975,0.931818187236786,1.0,0.8500000238418579,0.9,0.0078125,0
MTL0.8,1,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.9275000095367432,1.0,0.6541666666666667,0.37125,0.6358333333333334,0.485,0.931818187236786,1.0,0.9275000095367432,0.9,0.0078125,0
MTL0.5,1,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.887499988079071,0.9975000023841858,0.6858333333333334,0.6629166666666667,0.6520833333333332,0.6525,0.931818187236786,1.0,0.887499988079071,0.9,0.0078125,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.5_filtered,wv_3d_linear0_num,0.887499988079071,0.1899999976158142,0.53125,0.9320833333333334,0.53875,0.9495833333333332,0.9700292348861694,0.9975,0.17749999463558197,0.9,0.5,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.5_filtered,wv_3d_linear0_num,0.8475000262260437,1.0,0.8516666666666666,0.92625,0.8537500000000001,0.9458333333333332,0.9711257219314576,1.0,0.8475000262260437,0.9,0.5,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.5_filtered,wv_3d_linear0_num,0.8675000071525574,1.0,0.8637499999999999,0.9075,0.85875,0.92125,0.9733186960220336,1.0,0.8675000071525574,0.9,0.5,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.5_filtered,wv_3d_linear0_num,0.925000011920929,1.0,0.8429166666666666,0.75875,0.8441666666666666,0.7804166666666666,0.9714912176132202,1.0,0.925000011920929,0.9,0.5,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.25_filtered,wv_3d_linear0_num,0.7475000023841858,0.3675000071525574,0.7075,0.9516666666666668,0.6833333333333332,0.9579166666666667,0.9662013053894044,0.9975,0.3474999964237213,0.9,0.25,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.25_filtered,wv_3d_linear0_num,0.8949999809265137,1.0,0.8433333333333334,0.7758333333333334,0.8275,0.8175,0.9662013053894044,1.0,0.8949999809265137,0.9,0.25,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.25_filtered,wv_3d_linear0_num,0.8974999785423279,1.0,0.84875,0.8591666666666667,0.84125,0.8566666666666668,0.9581190347671508,1.0,0.8974999785423279,0.9,0.25,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.25_filtered,wv_3d_linear0_num,0.9175000190734864,0.9975000023841858,0.8525,0.8758333333333334,0.8516666666666667,0.8925000000000001,0.9728140830993652,0.9975,0.9200000166893004,0.9,0.25,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8450000286102295,0.9975000023841858,0.8383333333333334,0.90875,0.8375,0.9191666666666668,0.9634503126144408,1.0,0.8450000286102295,0.9,0.125,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8075000047683716,1.0,0.8333333333333334,0.8808333333333334,0.8245833333333333,0.8775,0.9605262875556946,1.0,0.8075000047683716,0.9,0.125,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8324999809265137,0.3849999904632568,0.60125,0.9283333333333332,0.5837500000000001,0.9545833333333332,0.969298243522644,1.0,0.3375000059604645,0.9,0.125,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.125_filtered,wv_3d_linear0_num,0.8525000214576721,0.9975000023841858,0.8120833333333333,0.8675,0.80125,0.8537500000000001,0.9590643048286438,1.0,0.8550000190734863,0.9,0.125,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8799999952316284,0.9975000023841858,0.7824999999999999,0.8491666666666666,0.7645833333333334,0.8370833333333333,0.9418604373931884,1.0,0.8774999976158142,0.9,0.0625,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8999999761581421,0.5475000143051147,0.5595833333333333,0.8812500000000001,0.5341666666666667,0.9120833333333334,0.936046540737152,1.0,0.5249999761581421,0.9,0.0625,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8399999737739563,0.9975000023841858,0.79625,0.875,0.77375,0.86875,0.9622092843055724,1.0,0.8399999737739563,0.9,0.0625,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.0625_filtered,wv_3d_linear0_num,0.8450000286102295,1.0,0.7904166666666668,0.8737499999999999,0.7825000000000001,0.9104166666666668,0.9563953280448914,1.0,0.8450000286102295,0.9,0.0625,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8374999761581421,1.0,0.7725,0.8262499999999999,0.7391666666666667,0.8641666666666667,0.957317054271698,1.0,0.8374999761581421,0.9,0.03125,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8525000214576721,1.0,0.7604166666666666,0.8137500000000001,0.7295833333333333,0.80625,0.9329268336296082,1.0,0.8525000214576721,0.9,0.03125,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8349999785423279,1.0,0.7599999999999999,0.8858333333333333,0.7583333333333333,0.8904166666666667,0.9634146094322203,1.0,0.8349999785423279,0.9,0.03125,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.03125_filtered,wv_3d_linear0_num,0.8025000095367432,0.38749998807907104,0.5725000000000001,0.90375,0.55125,0.9320833333333334,0.9756097793579102,1.0,0.3650000095367432,0.9,0.03125,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.9424999952316284,1.0,0.7141666666666667,0.5545833333333333,0.69875,0.6016666666666667,0.9425287246704102,1.0,0.9424999952316284,0.9,0.015625,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.8500000238418579,0.9975000023841858,0.7275,0.71625,0.7025,0.7637499999999999,0.9655172228813172,1.0,0.8500000238418579,0.9,0.015625,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.8550000190734863,0.29499998688697815,0.3875,0.8779166666666667,0.3795833333333334,0.8991666666666666,0.977011501789093,1.0,0.38749998807907104,0.9,0.015625,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.015625_filtered,wv_3d_linear0_num,0.9225000143051147,0.9975000023841858,0.7104166666666667,0.5629166666666666,0.6916666666666668,0.615,0.9655172228813172,1.0,0.9225000143051147,0.9,0.015625,0
MTL0.2,0,"[1, 1000000, 1, 1]",True,512,0.2,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.9049999713897704,1.0,0.69875,0.6433333333333332,0.6729166666666666,0.7000000000000001,0.9545454382896424,1.0,0.9049999713897704,0.9,0.0078125,0
MTL0.8,0,"[1, 1000000, 1, 1]",True,512,0.8,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.9524999856948853,1.0,0.6970833333333334,0.6275,0.6749999999999999,0.6375000000000001,0.9772727489471436,1.0,0.9524999856948853,0.9,0.0078125,0
MTL0.5,0,"[1, 1000000, 1, 1]",True,512,0.5,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.9399999976158142,1.0,0.6941666666666667,0.5525,0.6791666666666667,0.6,0.9772727489471436,1.0,0.9399999976158142,0.9,0.0078125,0
TN,0,"[1, 1000000, 1, 1]",True,512,0.0,align=0.9_p=0.0078125_filtered,wv_3d_linear0_num,0.8475000262260437,0.3650000095367432,0.44083333333333335,0.89875,0.3954166666666667,0.8941666666666667,0.9090909361839294,1.0,0.45249998569488525,0.9,0.0078125,0
